,Country,Year,Prevalence of raised blood pressure,Mean total cholesterol (mmol/L),Mean non-HDL cholesterol (mmol/L),Mean HDL cholesterol (mmol/L),Crude diabetes prevalence,Prevalence of hypertension,Proportion of diagnosed hypertension among all hypertension,Proportion of treated hypertension among all hypertension,Proportion of controlled hypertension among all hypertension,Proportion of untreated stage 2 hypertension among all hypertension,Sex,Continent
3808,CPV,2006,0.268509207,0.1558673661491365,0.2119213757941181,0.2852721846561473,0.0558422301323076,0.449747965417628,0.233993113619308,0.126305844213481,0.0382469979565404,0.293043072855009,1.0,AF
3809,CPV,2006,0.260685139,0.2686350142265752,0.2850006031700238,0.3943175420766877,0.0586271102878883,0.430076285395758,0.407193916083217,0.298963071228843,0.0885589858115957,0.284146738760374,0.0,AF
3810,CPV,2007,0.26661718,0.1573396308426817,0.2144257665749531,0.2870262758760292,0.0572494991606103,0.448121384207981,0.238616808143226,0.129431641565833,0.0400912583664853,0.287732669492897,1.0,AF
3811,CPV,2007,0.259244591,0.2699075431604789,0.2860296602518568,0.3984044674887422,0.0599266579149848,0.4316503980783,0.417448463367822,0.311056700266837,0.0955078790734356,0.276833508280345,0.0,AF
3812,CPV,2008,0.264782496,0.1589607898103984,0.2170326960554086,0.2890544538068725,0.0586456299597348,0.446205984996175,0.244289551303664,0.132844165123822,0.0419907434630005,0.28264712908207,1.0,AF
3813,CPV,2008,0.257775229,0.271155146603677,0.2869451590332169,0.4025908957959295,0.0612294512449334,0.432085952379536,0.429587417981588,0.323352716295049,0.102787612333845,0.269113694230202,0.0,AF
3814,CPV,2009,0.263061783,0.1606810668624942,0.2196729291403059,0.2913125188721783,0.0599896725213077,0.443934705787888,0.251070208685511,0.136709225850643,0.0439868500808525,0.277671538395234,1.0,AF
3815,CPV,2009,0.256308441,0.2723884943280927,0.2877560034526036,0.4069250122213242,0.0624819418299029,0.431267398366676,0.443658861833151,0.335966006441245,0.110477143428448,0.260941210773342,0.0,AF
3816,CPV,2010,0.261470542,0.1624742546762096,0.2223066575694439,0.2937441314849104,0.0613191907954959,0.441299910677511,0.258936945110565,0.141074065318329,0.0460958177252203,0.272810897805644,1.0,AF
3817,CPV,2010,0.254861749,0.2736404781846142,0.2884884232288141,0.4114632031328077,0.0637208959022628,0.429277025717816,0.459509956053973,0.348834035835331,0.118572738456925,0.25243906464763,0.0,AF
3818,CPV,2011,0.259961339,0.1641409548039631,0.2247430578333412,0.2963769660288398,0.0626588521023973,0.438405607051263,0.268036858239035,0.146186722072404,0.0483632265857481,0.268068416255254,1.0,AF
3819,CPV,2011,0.25342133,0.2747691763995048,0.289051093443048,0.4161543402431592,0.0649735911496007,0.424232627620387,0.476100483519308,0.360533976244887,0.126659357934825,0.243462661829422,0.0,AF
3820,CPV,2012,0.25858587,0.1656803943679323,0.2269790081623129,0.2991656263821527,0.0641231118259919,0.43497461707816,0.277766610227152,0.151484763634711,0.0506797477538484,0.263310074511406,1.0,AF
3821,CPV,2012,0.252037736,0.2757826759508706,0.2894745535736481,0.4209978979717369,0.0663059288482937,0.418686312504013,0.493779289325065,0.372252025299951,0.134775251352506,0.234632199667679,0.0,AF
3822,CPV,2013,0.257317171,0.1669797406826501,0.2288987857403215,0.3019904223484865,0.06563229652104,0.431265616925249,0.288197964037112,0.157116176289667,0.053003612847215,0.258554177411087,1.0,AF
3823,CPV,2013,0.250688208,0.2766463432404031,0.2896996987587663,0.4259451590733089,0.0676804105362754,0.413013240626337,0.512460446327014,0.383754464977147,0.142721519365247,0.22608391385363,0.0,AF
3824,CPV,2014,0.256194789,0.1680942790182449,0.2305715785968969,0.304885628684839,0.0672507553956205,0.427619115854937,0.29931969580411,0.163059543501156,0.0552745121391954,0.253905089309165,1.0,AF
3825,CPV,2014,0.249431515,0.277318653054883,0.2896908169129086,0.4308760632966121,0.0691334443090923,0.407682650592526,0.531925958764003,0.395195699176555,0.150294831333298,0.217801773253976,0.0,AF
3826,CPV,2015,0.255203794,0.1690520746361259,0.2320297347258811,0.3078087123207873,0.0664415259583302,0.424179291771207,0.311114008286562,0.169417901818089,0.0575893040057289,0.249382192052958,1.0,AF
3827,CPV,2015,0.248302541,0.2777838527835088,0.2894133777051557,0.4358321451758812,0.0684069274226838,0.402862036686766,0.552039126208858,0.406732458364789,0.157599918895697,0.209810094419945,0.0,AF
3828,CPV,2016,0.2556992915,0.1699124865594936,0.2333422228421585,0.3109015669518077,0.0664415259583302,0.420808290522321,0.323382650443633,0.176041941068998,0.0599898728238318,0.245001625110065,1.0,AF
3829,CPV,2016,0.2279951515,0.2781835846060816,0.2890337970783539,0.4408648029665422,0.030095123889366,0.397400251873188,0.572617051051619,0.418123958632961,0.16479369865658,0.201896592994579,0.0,AF
3830,CPV,2017,0.2556992915,0.1706471548480039,0.2344875046445196,0.3141342441284801,0.046823907097263,0.417711068891191,0.336155490284886,0.182964640661227,0.0624729674392841,0.240742642564468,1.0,AF
3831,CPV,2017,0.2014890975,0.2784867015369219,0.2885241950690957,0.4459292385075349,0.028297424219741,0.392323734123013,0.593364207447289,0.429450769565963,0.171793254134878,0.194220781887753,0.0,AF
3832,CPV,2018,0.220149111,0.171289816224438,0.2354996404911649,0.3175456459004694,0.0261375873876932,0.414976926458345,0.349416214429921,0.190451472406152,0.0652905539663693,0.236678382973777,1.0,AF
3833,CPV,2018,0.194908075,0.2786828032680588,0.2878523909093503,0.4510303618588825,0.0328530818390341,0.387744695925347,0.614154329614642,0.441299975491172,0.179441431875914,0.186741341467575,0.0,AF
3834,CPV,2019,0.2471701985,0.2552804850357469,0.342687455113312,0.2839480018142751,0.2271722485293725,0.412816663429206,0.363283429211754,0.19864831148413,0.0685327362921724,0.232903158457762,1.0,AF
3835,CPV,2019,0.1795401925,0.3320754062168642,0.340962373976371,0.4714707211284743,0.0826361229064512,0.383938248734392,0.634816146351874,0.453636151552432,0.187608106004931,0.179543996088243,0.0,AF
3836,CRI,1975,0.223768368,0.2861268903871304,0.3679782959017962,0.2595089585237183,0.10906077648403,0.301555487538832,0.235550286937568,0.1424997687489173,0.0587513030403088,0.286432943841463,1.0,NA
3837,CRI,1975,0.195914551,0.381671422217813,0.4384992179261621,0.4416922149686313,0.0577071902190308,0.342583968190837,0.547360654158924,0.3856767387309805,0.11346224287976,0.2158481112355084,0.0,NA
3838,CRI,1976,0.222568876,0.3028960189873769,0.3701538128245416,0.3343049932933233,0.0762901209123313,0.3280854188103035,0.37649043093817,0.2071653780628485,0.0709330174639488,0.30040738106038,1.0,NA
3839,CRI,1976,0.194034531,0.4250946360471368,0.5359603970996756,0.2989828489648914,0.0857484940754472,0.310157347717247,0.3285918174510935,0.2308185022537083,0.0962101401050225,0.2222054329890515,0.0,NA
3840,CRI,1977,0.221478115,0.479834059413067,0.5258857566776272,0.4515954470544745,0.0707091024176351,0.3284700054274609,0.4131600232328165,0.3389800020355045,0.1635516746661443,0.1821116010154985,1.0,NA
3841,CRI,1977,0.192324331,0.1607794760062439,0.1943026471207702,0.3464111310561711,0.0241810562875566,0.307918097205701,0.1356736383976809,0.0409502975069618,0.0119076538245839,0.352983173917369,0.0,NA
3842,CRI,1978,0.220625713,0.3170851042380457,0.3866047604042926,0.3776166065058054,0.1070835878641904,0.303823625694865,0.3654489598424035,0.2416380768773144,0.0925934326758911,0.236395143621634,1.0,NA
3843,CRI,1978,0.190760258,0.4380661807593603,0.5297851899938462,0.3927985546230045,0.0563284834000435,0.293635076319808,0.333312697824323,0.1735849527778805,0.0448780626482454,0.2626014326270725,0.0,NA
3844,CRI,1979,0.21996739,0.1481084296338319,0.218278782473883,0.3647276487969795,0.0769349888590936,0.3462454473552044,0.231078300018361,0.1226217052486216,0.0362671118916245,0.29292245396668,1.0,NA
3845,CRI,1979,0.189284018,0.2663063653011206,0.3149645406904707,0.3835029207245651,0.0492763922255831,0.3266600939801165,0.3748048046188675,0.2380053432880223,0.0773107542242989,0.2475365979544645,0.0,NA
3846,CRI,1980,0.219367229,0.4357731259671864,0.503472259658563,0.275329076743854,0.0322154939481457,0.1823667671943775,0.2458492418940765,0.120972797753737,0.0302645563220535,0.268748478656378,1.0,NA
3847,CRI,1980,0.187853503,0.4616369211139404,0.512459028781584,0.281160986614356,0.0342421142233487,0.1815070405327435,0.251845069476387,0.1248959043354735,0.0313224664380582,0.261351760363789,0.0,NA
3848,CRI,1981,0.218848786,0.4400226949314179,0.5110466597292154,0.275391698164918,0.0327557771543446,0.1823667671943775,0.2458492418940765,0.120972797753737,0.0302645563220535,0.268748478656378,1.0,NA
3849,CRI,1981,0.186485587,0.466915719605981,0.5201467216344087,0.2857531845620263,0.0347355665370371,0.1804731519418574,0.427654594185489,0.229359769676143,0.0780421960439498,0.250094828874415,0.0,NA
3850,CRI,1982,0.21824581,0.4441614257032977,0.518464041857027,0.2755343579569433,0.0333310960416431,0.1823667671943775,0.2458492418940765,0.120972797753737,0.0302645563220535,0.268748478656378,1.0,NA
3851,CRI,1982,0.185159472,0.4721077695116384,0.5276789285771597,0.2903915859496512,0.0352594469632343,0.1804731519418574,0.427654594185489,0.229359769676143,0.0780421960439498,0.250094828874415,0.0,NA
3852,CRI,1983,0.217599675,0.448243175604031,0.5257988244702123,0.2756986649082914,0.0339953359880848,0.1823667671943775,0.2458492418940765,0.120972797753737,0.0302645563220535,0.268748478656378,1.0,NA
3853,CRI,1983,0.183960045,0.4772317258084289,0.5350900774944314,0.2950734738346261,0.0358927899393117,0.267060259281082,0.5873697612710855,0.429968856662844,0.2119366501329461,0.1781296260333175,0.0,NA
3854,CRI,1984,0.216881836,0.4524370283971872,0.5332272006132543,0.2759661354575493,0.0347524556272882,0.1823667671943775,0.2458492418940765,0.120972797753737,0.0302645563220535,0.268748478656378,1.0,NA
3855,CRI,1984,0.182953693,0.482281597464925,0.5423652375595673,0.2997243805297721,0.036661238836133,0.35207585813882,0.748436544034395,0.630916947838525,0.34134419997154,0.1027466415265025,0.0,NA
3856,CRI,1985,0.216300757,0.4569660375913165,0.5410538752501166,0.2760771439875067,0.0355857547462857,0.286718619873464,0.5824655817197815,0.3274386304254285,0.0985298915840061,0.2388822457569985,1.0,NA
3857,CRI,1985,0.182213442,0.4875321305713642,0.5498767390100736,0.3042461790301888,0.0375215453985504,0.35207585813882,0.748436544034395,0.630916947838525,0.34134419997154,0.1027466415265025,0.0,NA
3858,CRI,1986,0.215821553,0.4617570490318967,0.5491494794390563,0.2761639845046337,0.03654489590386,0.286718619873464,0.5824655817197815,0.3274386304254285,0.0985298915840061,0.2388822457569985,1.0,NA
3859,CRI,1986,0.181737011,0.4930185198468217,0.5576341196466228,0.308798944744773,0.0385312773428771,0.3482658644773539,0.735944350269867,0.6178554793511555,0.320466648612671,0.1069351655206569,0.0,NA
3860,CRI,1987,0.21540715,0.4667302339224264,0.5573809937697958,0.276256771634798,0.0375958885267446,0.287630414312802,0.5832997727764855,0.3342417449907034,0.0995116414945285,0.231797081625698,1.0,NA
3861,CRI,1987,0.181476504,0.4985511451199989,0.5653778248190053,0.3133560870837579,0.0396639414859601,0.3482658644773539,0.735944350269867,0.6178554793511555,0.320466648612671,0.1069351655206569,0.0,NA
3862,CRI,1988,0.215118216,0.471858578283755,0.5657280387245835,0.2764061634097988,0.0387513773459492,0.28741615625457,0.512577881944233,0.2810697248409245,0.0836502602936703,0.247610258197543,1.0,NA
3863,CRI,1988,0.181385072,0.5041462850803227,0.5731211264640914,0.3178537712712425,0.0409175088035801,0.3328848677915315,0.6918819038675155,0.5046290526740085,0.223384148801676,0.1651874021262385,0.0,NA
3864,CRI,1989,0.214704251,0.4770413266258861,0.5740774845737857,0.2766777525644021,0.0399176183830514,0.2863157152857355,0.44229924618393,0.220253685540314,0.0662190131600482,0.271020642226347,1.0,NA
3865,CRI,1989,0.18132427,0.5097190996424561,0.5807814469511743,0.3224357949150119,0.0422298161011594,0.3192071395871529,0.6509246787524501,0.398928907945133,0.132347265252939,0.218705429662518,0.0,NA
3866,CRI,1990,0.214203408,0.4821770913863978,0.5822688911736484,0.2771326826432917,0.0411102489313657,0.285403208469308,0.440549742746813,0.216933100766783,0.0653729550981906,0.27366772042415,1.0,NA
3867,CRI,1990,0.181214983,0.5153431162667998,0.5884026235065851,0.327155063921095,0.0435760883924109,0.318400161267893,0.651303616816027,0.395108132917756,0.131751449252771,0.222229069750537,0.0,NA
3868,CRI,1991,0.213721956,0.4871737145974115,0.5902096176358389,0.2778457918865356,0.0423388050549488,0.287228222102163,0.444048749621047,0.223574270313845,0.0670650712219059,0.268373564028544,1.0,NA
3869,CRI,1991,0.181072923,0.5209541785582015,0.5958967322931474,0.3319706186841187,0.044959677534467,0.320014117906413,0.650545740688873,0.40274968297251,0.132943081253107,0.215181789574499,0.0,NA
3870,CRI,1992,0.213241999,0.4919881355301958,0.5978289895469602,0.2787979675974558,0.0436221424586482,0.28934538921657,0.447626547858579,0.230643206450305,0.0691627926604,0.26317646594164,1.0,NA
3871,CRI,1992,0.180856854,0.5265384625959655,0.6032424267205865,0.3369763367592117,0.0463943404452043,0.32189495330787,0.649546837419612,0.410707914347229,0.134676149444276,0.208415796717859,0.0,NA
3872,CRI,1993,0.21287788,0.4966098417945599,0.6051111884553542,0.2799687888720116,0.0449891633443089,0.291782145191492,0.451389360220456,0.238188152087534,0.0717377690064789,0.258094251370132,1.0,NA
3873,CRI,1993,0.180613212,0.5320621891877104,0.610396884201134,0.3421048675053552,0.0478598384251745,0.324097385102329,0.648640189617254,0.419027110904847,0.137154164059469,0.201920579734429,0.0,NA
3874,CRI,1994,0.212451814,0.5009656320732787,0.6119656377889253,0.2812837277334541,0.0464332750138303,0.294555555970694,0.455424472802789,0.246314351495732,0.0748937842786553,0.253178231471977,1.0,NA
3875,CRI,1994,0.180195678,0.5373425613755491,0.6171467657535801,0.3473122829515392,0.0493654793360446,0.326771295988552,0.647821082730027,0.427935208022898,0.140524129180081,0.19558191817588,0.0,NA
3876,CRI,1995,0.212024958,0.5050156171794506,0.6183391909063236,0.2828221207563832,0.0479955252936359,0.297814708784567,0.459919415400713,0.255060723299543,0.0785944162908411,0.248438817920101,1.0,NA
3877,CRI,1995,0.179606038,0.5423544345051183,0.6234659246664536,0.3526155727391725,0.0509463731543496,0.330056435616299,0.647327899975843,0.437557526387807,0.144824244814512,0.189431693201383,0.0,NA
3878,CRI,1996,0.211570168,0.5086806092220788,0.6241232590489041,0.2844699236934537,0.0496391853135063,0.301232195077447,0.464687995372396,0.264274527225671,0.0828209605352738,0.243809336206875,1.0,NA
3879,CRI,1996,0.178784028,0.5470682826010533,0.6293278180328803,0.3579176769378899,0.0525544440867966,0.333465548847248,0.647010810188231,0.447425907467993,0.149951505089993,0.183440411533643,0.0,NA
3880,CRI,1997,0.211053945,0.5119310800679608,0.6293216252611904,0.2860837364380947,0.0513715116878014,0.3050045244399,0.469933661611495,0.274198279719377,0.0876926377975635,0.239284878115657,1.0,NA
3881,CRI,1997,0.177809982,0.5514949610216815,0.6347326151293937,0.3631844149146001,0.0542194864747949,0.337402685789202,0.647212284600505,0.457931483759179,0.155994210940283,0.177581025139586,0.0,NA
3882,CRI,1998,0.21050491,0.5148042189967097,0.6339555276690265,0.2877297586912833,0.0532051906196049,0.309121872852909,0.475845502602447,0.284884485970156,0.093248874348397,0.234755728274845,1.0,NA
3883,CRI,1998,0.176788282,0.5555839231107271,0.6396123376981946,0.3682959874478121,0.0559701858728319,0.341801535848588,0.648086732999681,0.469037602824041,0.162858538783982,0.171845786802559,0.0,NA
3884,CRI,1999,0.209942749,0.5172668710485342,0.6379998246454583,0.2893088258666173,0.0550576687880537,0.313581246741104,0.482436645449856,0.296484016963188,0.0996565155373937,0.230226483525741,1.0,NA
3885,CRI,1999,0.175778812,0.5593387793877909,0.6439977583470793,0.3731984903686346,0.0577442537758996,0.346730858581256,0.649773585803706,0.480933389289514,0.170748197358958,0.166241720664609,0.0,NA
3886,CRI,2000,0.20931722,0.519290854270309,0.6413865774758969,0.2907476926263009,0.0568909463495468,0.318207427803351,0.489871635554173,0.309064535657703,0.107067714466256,0.225590622074679,1.0,NA
3887,CRI,2000,0.174764492,0.5626037272613043,0.6477307572476871,0.377697548694658,0.0594954866526809,0.352092808148485,0.652606309279049,0.493894608328221,0.179981376902962,0.160704298752882,0.0,NA
3888,CRI,2001,0.20867921,0.5210449892957576,0.6442785323355369,0.2918529294844419,0.0586643856574801,0.322886096714815,0.498148702543337,0.32274428710128,0.1156187292706,0.220824415839639,1.0,NA
3889,CRI,2001,0.173822069,0.5656153571557698,0.6510247847339434,0.381766845493145,0.0611968910829607,0.357707644919224,0.656851591801456,0.50812265423703,0.191090170045492,0.155178596154055,0.0,NA
3890,CRI,2002,0.208024706,0.5223293942366527,0.6464804540279705,0.2923182856449959,0.0603972498618498,0.327679729248507,0.50748208844479,0.337703746353709,0.125536414512551,0.215836499278491,1.0,NA
3891,CRI,2002,0.172913854,0.5681659669231431,0.6536516688946628,0.3851635095556495,0.0628810946391116,0.363685303945749,0.66280206762424,0.523839010576689,0.204215608235645,0.149544940832061,0.0,NA
3892,CRI,2003,0.207357976,0.5230213982044047,0.6478656433087921,0.2919946019867587,0.0621631476073855,0.332469813444518,0.517851381545524,0.353980231380406,0.136943072146035,0.21045337183458,1.0,NA
3893,CRI,2003,0.172018989,0.5701515768680809,0.6554862243871977,0.3877409896753846,0.0646022701043678,0.369925506172063,0.670295616627269,0.541152660493405,0.219567776938256,0.143695013031839,0.0,NA
3894,CRI,2004,0.206789511,0.523089000727982,0.6484096309590557,0.2907713550683325,0.0639750413415626,0.337104754020467,0.529139028038665,0.371372523443259,0.149851290714128,0.204659025691352,1.0,NA
3895,CRI,2004,0.171151563,0.5714049204718568,0.6563769579352869,0.3892629433040667,0.0663779570802573,0.376181017857478,0.679043252731995,0.559493449730699,0.236870879307039,0.137715276309943,0.0,NA
3896,CRI,2005,0.206172447,0.522447118610782,0.6480391182527181,0.288562351666206,0.065743538701772,0.341601027005321,0.541246080880897,0.389499877228255,0.164062976290434,0.198541566883883,1.0,NA
3897,CRI,2005,0.170231032,0.5718250243252101,0.6561784781944591,0.3896756531571023,0.0681620339881636,0.38234782161035,0.688853165799834,0.578321641178216,0.2555518599332,0.131580070566371,0.0,NA
3898,CRI,2006,0.20550422,0.521008556982578,0.6466389782328299,0.2853015379444892,0.0674324584351015,0.34571359722303,0.553915809246069,0.407936950933702,0.179384112690897,0.19213990370937,1.0,NA
3899,CRI,2006,0.169233308,0.5713751699483587,0.6548564471044973,0.3889210049871069,0.06992687471649,0.388088988110744,0.699366433260569,0.597106478473081,0.275316000106222,0.12535653642082,0.0,NA
3900,CRI,2007,0.20493433,0.5188716057687857,0.6442907440115162,0.2812624301739427,0.0691946804986228,0.349534555744558,0.567297024969531,0.426965606925539,0.19609078151785,0.185405077175485,1.0,NA
3901,CRI,2007,0.168233607,0.5699377501399465,0.6522787755250896,0.3871236302206092,0.0717541473640472,0.393553436845632,0.710662543615038,0.615820817102855,0.296120926505221,0.119117260659189,0.0,NA
3902,CRI,2008,0.204470323,0.5161212349308864,0.641112274052859,0.2767045606121872,0.0710171439562122,0.352937861030013,0.581327013968615,0.446566593494807,0.214271162892947,0.178412915415724,1.0,NA
3903,CRI,2008,0.167241602,0.5676919646108054,0.6486177403154187,0.3846129702364546,0.0736686898200301,0.398565355043659,0.722530254752051,0.634261320980534,0.318045415648293,0.112818072360761,0.0,NA
3904,CRI,2009,0.204102104,0.5128317231278685,0.6371939193061067,0.2717925168540082,0.0729087857171363,0.355874409311156,0.595672908893567,0.466493073677137,0.233829085787875,0.1713202513356,1.0,NA
3905,CRI,2009,0.166257586,0.5646053557648183,0.6438724253406092,0.3816438461534445,0.0756472807781695,0.402878871754249,0.73450897994383,0.652057538877758,0.340626962290272,0.106606771599052,0.0,NA
3906,CRI,2010,0.203784859,0.5089754443968888,0.6325353715586024,0.2665082117394521,0.074909115905535,0.358329715983331,0.610096449825827,0.48662699304937,0.254954646994518,0.164245919570135,1.0,NA
3907,CRI,2010,0.165284633,0.5606658265610283,0.6380447935015383,0.3782540661251202,0.0777621713974022,0.406311281848543,0.74633506146866,0.669154971657729,0.363714873152558,0.100598773307763,0.0,NA
3908,CRI,2011,0.203467986,0.5045038444438386,0.627064222250119,0.2609612703484866,0.0769813571003125,0.359968040704321,0.624014027428897,0.506250758147107,0.277101135454556,0.157405916540691,1.0,NA
3909,CRI,2011,0.164314885,0.5560515599348168,0.631354173629517,0.3747267942982221,0.0799885086561689,0.408537401909189,0.757536975227245,0.685061444640286,0.386644286942124,0.0949326980362026,0.0,NA
3910,CRI,2012,0.203219218,0.4993990797444769,0.6207630515323814,0.2552318400094305,0.0790966330881749,0.360989678304836,0.63779800106145,0.525647753521955,0.300306882955296,0.150689284285257,1.0,NA
3911,CRI,2012,0.163436578,0.5506583168413444,0.623693735876212,0.3709869293468101,0.0822862459943786,0.409684374409907,0.768292507747463,0.69989225816754,0.40948423650369,0.0895969043778535,0.0,NA
3912,CRI,2013,0.203039038,0.4936845223220869,0.613660680452748,0.2493823522859409,0.0812748989096253,0.361567722561604,0.651359076077461,0.544479726073466,0.324117904221414,0.144242668439625,1.0,NA
3913,CRI,2013,0.162574544,0.5447117502985079,0.6153248849213895,0.3672182148258623,0.0846499533228733,0.410080427920809,0.778541457245941,0.713412771849328,0.431795169528319,0.0847043958105287,0.0,NA
3914,CRI,2014,0.202893825,0.4874482070771579,0.6058485169752494,0.2434709885430916,0.0835386040569907,0.361940833901909,0.664607761854087,0.56260578275079,0.347829621936653,0.138169536523469,1.0,NA
3915,CRI,2014,0.161748777,0.5382134149404512,0.6062555551476048,0.3633864081361905,0.0870750528780426,0.409991404752058,0.788238591492733,0.725578370033625,0.453125470919563,0.0802438114790604,0.0,NA
3916,CRI,2015,0.202738112,0.4807978021054757,0.5974874713234368,0.2376051965874204,0.071686775359753,0.362335041806989,0.677264005886028,0.579724119075472,0.370884299320591,0.132514261400215,1.0,NA
3917,CRI,2015,0.160929487,0.5314093774968327,0.596760779109238,0.3596501197605256,0.0850879215090636,0.409725628634281,0.796927224292046,0.736361548490218,0.47287265767276,0.0762353204664361,0.0,NA
3918,CRI,2016,0.246608991,0.4737825562447957,0.5886661134251185,0.2318700453903286,0.0627263424408921,0.362544761299317,0.689094278379836,0.595705614877905,0.393279937999308,0.127417584495272,1.0,NA
3919,CRI,2016,0.2723851754999999,0.5243057817313754,0.586888525481164,0.3560753731681944,0.0781157431756016,0.409054874640859,0.804721171253331,0.745916305478728,0.4912217691599,0.0726587137915361,0.0,NA
3920,CRI,2017,0.2244102935,0.466558273019221,0.5795666003890714,0.2264029308117228,0.040857643090533,0.36302956543417,0.70027954545972,0.610746870651817,0.414881638896474,0.122765446804264,1.0,NA
3921,CRI,2017,0.3058519804999999,0.5169584977063659,0.5767017998099455,0.3526561515464933,0.0802753354747187,0.408471389801535,0.811613181030392,0.754315072808915,0.508076264198552,0.0694752162053343,0.0,NA
3922,CRI,2018,0.2244102935,0.4592130065456767,0.5703033480968505,0.2211151803664118,0.040857643090533,0.363610006633625,0.710981896811253,0.625309169219391,0.436341653930973,0.118398934989549,1.0,NA
3923,CRI,2018,0.2656960705,0.5094385413216385,0.5662804518012767,0.349379089357304,0.0547229893761501,0.407961489487039,0.81794017542555,0.762352987270427,0.524954302514669,0.066572606497727,0.0,NA
3924,CRI,2019,0.2034239345,0.4628856397824489,0.5749349742429609,0.2237590555890673,0.0765243268045983,0.364411931984051,0.721430093852539,0.639588097198887,0.457797301741622,0.114283953480423,1.0,NA
3925,CRI,2019,0.1797150145,0.5131985195140022,0.5714911258056111,0.3510176204518986,0.0828495299128391,0.407645356699951,0.82386141666508,0.769977720086813,0.541605442500391,0.0639049792960602,0.0,NA
3926,CUB,1975,0.353485373,0.5314151115315859,0.5048932763578386,0.6095013379648581,0.0832012989156886,0.5123679058943735,0.53434794067047,0.4352188649419895,0.1138086839193516,0.16406269363472,1.0,NA
3927,CUB,1975,0.312873778,0.4708230445318414,0.4738551275225768,0.5101545005253174,0.1131742073652926,0.450691391565259,0.6466940491807955,0.513505720474478,0.1782738518628275,0.1583635701265115,0.0,NA
3928,CUB,1976,0.35233463,0.6041631107230647,0.5875898788624345,0.6387118551489374,0.0815489915157937,0.4772050263702965,0.4644142846230995,0.3575433287419715,0.095510591527318,0.1545910989375835,1.0,NA
3929,CUB,1976,0.311377968,0.4413739080860743,0.4767557093270428,0.3670629077470129,0.0816369526645739,0.501415046388543,0.627284116899273,0.4786014003969345,0.126055782967355,0.1842797512123745,0.0,NA
3930,CUB,1977,0.350991443,0.6756409245558553,0.6309779193676318,0.6785047166815658,0.0699871559604994,0.4537268832569545,0.4311041194538215,0.317514233944867,0.0765796895216781,0.154461601657507,1.0,NA
3931,CUB,1977,0.309682962,0.5402374885878416,0.5959579831153143,0.3692258002809471,0.0660843436789219,0.3814895204384545,0.585101848860778,0.43914201224871,0.1604125621085279,0.179181598572316,0.0,NA
3932,CUB,1978,0.349415574,0.6261909965407931,0.6298142987678913,0.5829733678677109,0.072291477735262,0.48301295482971,0.480735359617222,0.37066482242453,0.0955305806706601,0.184229519053274,1.0,NA
3933,CUB,1978,0.307721304,0.6987190510952396,0.7240208257753178,0.4642329266253296,0.0745393161744466,0.466785817468386,0.4833078950475695,0.358205556068361,0.1261293985363142,0.1969214227771525,0.0,NA
3934,CUB,1979,0.347516348,0.700493143150598,0.6793574821863853,0.6504589846457628,0.0905318431428593,0.4578705601557215,0.6246481738847629,0.5202316119998505,0.1499210675387335,0.1327065179364035,1.0,NA
3935,CUB,1979,0.305365907,0.4019021960268102,0.4795135472158153,0.3171207928975895,0.0971507265701205,0.471950425458862,0.548985153193266,0.3788285493026915,0.1194010896619917,0.218203621321385,0.0,NA
3936,CUB,1980,0.345238926,0.4656262497938435,0.5245384807775895,0.3590085572253504,0.0469416489764699,0.2573997331458225,0.441885369484875,0.2304778018410265,0.067093591628618,0.2628754594247605,1.0,NA
3937,CUB,1980,0.302532211,0.4866692768064768,0.5140237623458255,0.400684539822871,0.0590158027155298,0.377598199764421,0.413771622082757,0.290105420953906,0.0638639629405977,0.251453508392232,0.0,NA
3938,CUB,1981,0.342560461,0.4641085334050445,0.5244949423167542,0.3583557858194012,0.0478380284398527,0.2573997331458225,0.441885369484875,0.2304778018410265,0.067093591628618,0.2628754594247605,1.0,NA
3939,CUB,1981,0.299217214,0.4869924330816888,0.5147624426592308,0.4035868059928392,0.0599239248600317,0.3789457314836585,0.415349026880818,0.295145475220207,0.0651099048350655,0.245407449604268,0.0,NA
3940,CUB,1982,0.339632255,0.4623487712536873,0.5240600650999463,0.3579652985684883,0.0487511769985091,0.2573997331458225,0.441885369484875,0.2304778018410265,0.067093591628618,0.2628754594247605,1.0,NA
3941,CUB,1982,0.2955885,0.4869715870088653,0.5149915808276684,0.4066870145525477,0.0608100156467005,0.3789457314836585,0.415349026880818,0.295145475220207,0.0651099048350655,0.245407449604268,0.0,NA
3942,CUB,1983,0.336575097,0.4604065046734606,0.5233557157539428,0.3578671002979737,0.0496877518271064,0.255299788098129,0.4343214359414375,0.220862410440674,0.0632336594034381,0.2690111189327815,1.0,NA
3943,CUB,1983,0.291737729,0.4866231801517187,0.5147434664647483,0.4099751598452957,0.0616823366841394,0.3789457314836585,0.415349026880818,0.295145475220207,0.0651099048350655,0.245407449604268,0.0,NA
3944,CUB,1984,0.333276408,0.4582789354919117,0.5223918654774926,0.3580337653175914,0.0506119668656644,0.255299788098129,0.4343214359414375,0.220862410440674,0.0632336594034381,0.2690111189327815,1.0,NA
3945,CUB,1984,0.287740967,0.4859621006164019,0.5140601204383961,0.4133577868807322,0.0625374888187987,0.3803285172784265,0.4173917751306075,0.300705827178554,0.0668791650567019,0.239279995848833,0.0,NA
