,Country,Year,Prevalence of raised blood pressure,Mean total cholesterol (mmol/L),Mean non-HDL cholesterol (mmol/L),Mean HDL cholesterol (mmol/L),Crude diabetes prevalence,Prevalence of hypertension,Proportion of diagnosed hypertension among all hypertension,Proportion of treated hypertension among all hypertension,Proportion of controlled hypertension among all hypertension,Proportion of untreated stage 2 hypertension among all hypertension,Sex,Continent
56,AGO,1993,0.243570009,3.96247555170573,2.67162126477449,1.0594765618759,0.0280076909404961,0.342289773790241,0.178681659923164,0.0655584781839694,0.0156341628520743,0.377700717686258,1.0,AF
57,AGO,1993,0.221747368,4.13702056693522,2.78354364102892,1.13413857318574,0.029109166082194,0.339488843036747,0.33792871952477,0.106513660901777,0.0337508480503921,0.420141644707879,0.0,AF
58,AGO,1994,0.24347995,3.96878292706193,2.68685564544734,1.05664564813538,0.0288377271143831,0.3413338318219,0.182410969066711,0.0679738653679566,0.01613457382476,0.373666601147752,1.0,AF
59,AGO,1994,0.222572398,4.14702087944611,2.79986766862501,1.1354983199184,0.0298316116954557,0.339072033455705,0.340813679378619,0.109546702590329,0.0345985543498026,0.417717546579067,0.0,AF
60,AGO,1995,0.243112315,3.97446211879864,2.70081407964817,1.05445937171394,0.0296648989665925,0.34087145025967,0.186535177689134,0.0706938197378698,0.0168111562802844,0.369936720086955,1.0,AF
61,AGO,1995,0.22331147,4.15607776442001,2.81452710266085,1.13735285487833,0.0305720320833385,0.339062663855741,0.343869634171735,0.112951971754118,0.0357236703340688,0.415203858914908,0.0,AF
62,AGO,1996,0.242553838,3.97953797603891,2.71348473126839,1.05277132568079,0.0305247608097995,0.340758636275216,0.190978162107118,0.0736115069154339,0.0176507566112235,0.366483873568647,1.0,AF
63,AGO,1996,0.223936877,4.16440946862056,2.82772182559103,1.13965973246265,0.0313804409125539,0.339137045466874,0.34704465285885,0.116644852493669,0.0371216888132549,0.412340380071292,0.0,AF
64,AGO,1997,0.241892822,3.98404303129412,2.72500000373783,1.05153268914271,0.031420128953812,0.341077997002685,0.195800152200853,0.0768436680214104,0.0186463916572972,0.363254846824546,1.0,AF
65,AGO,1997,0.224522834,4.17175288978822,2.83927880652182,1.1423637369561,0.0322277134457176,0.339700670045963,0.350355621748099,0.120655062498203,0.0387446992963733,0.409361237762179,0.0,AF
66,AGO,1998,0.241220769,3.988154534051,2.73552535347175,1.05083591101513,0.0323836273638128,0.341732955480986,0.200833313798414,0.0803606396623213,0.0197898101100291,0.360097902182125,1.0,AF
67,AGO,1998,0.225057121,4.17844374759566,2.849539180191,1.14544796018182,0.0331512386991272,0.340662755528389,0.353710595466819,0.125027231522079,0.0405851489227523,0.406351869591011,0.0,AF
68,AGO,1999,0.240602657,3.99193629722877,2.7452122913719,1.05062804264621,0.0334513318199981,0.342482094021803,0.20597995064854,0.0840847524511125,0.0210790673225802,0.356904943212533,1.0,AF
69,AGO,1999,0.225514675,4.18473353580247,2.85884320663165,1.14891048681912,0.0341630074842793,0.341884254091146,0.357214625923533,0.129643883078152,0.0426356279758998,0.40326487026096,0.0,AF
70,AGO,2000,0.240028793,3.99536315957375,2.75400562700176,1.05075629420899,0.0346136005714446,0.343171458554926,0.211246023908802,0.088057680029767,0.0225114491060328,0.353607732123172,1.0,AF
71,AGO,2000,0.225893937,4.19055386354783,2.8670431759613,1.15268488840959,0.0352551413452627,0.343198690738222,0.361059801184393,0.134647052809822,0.0449448167563592,0.400013607102058,0.0,AF
72,AGO,2001,0.239548086,3.99866106927375,2.76221818955288,1.05118189683467,0.0358723136879028,0.343624988622053,0.216487426685282,0.0922090221247951,0.0240773033629845,0.350179528903758,1.0,AF
73,AGO,2001,0.22619938,4.1960619215437,2.87439175613435,1.15673813739994,0.0364353440766219,0.344256020608508,0.365259925597089,0.140111941460645,0.0476168390497103,0.396505373309836,0.0,AF
74,AGO,2002,0.239165455,4.00144433102013,2.76938941669451,1.05179980834538,0.0372673696842998,0.343983928875712,0.221859879618217,0.0965672417135319,0.025803077005357,0.346654644319852,1.0,AF
75,AGO,2002,0.226419396,4.20108706448465,2.88075701328497,1.16098516974479,0.0377236140287346,0.345405259090975,0.369950577468754,0.146093782016272,0.05061444783106,0.392806190935046,0.0,AF
76,AGO,2003,0.238819017,4.00389971006684,2.77583904141481,1.05252850405626,0.0387247383584977,0.344266118331736,0.227344779364455,0.101148236314459,0.0276714150528809,0.343135214857932,1.0,AF
77,AGO,2003,0.226487915,4.2056121841194,2.88612286334882,1.16524852055753,0.0390365028021775,0.346689310536179,0.375205993645257,0.152590975549482,0.0539659402352277,0.38875957751572,0.0,AF
78,AGO,2004,0.23851096,4.00619588383295,2.78170423216504,1.05329788929136,0.0402634869938894,0.344592689677209,0.233132996861391,0.10595357881713,0.0296864554220722,0.339746199263045,1.0,AF
79,AGO,2004,0.226387954,4.20978899285903,2.89071949546441,1.16952350648456,0.0403929575249528,0.348191050103312,0.381011403084958,0.159388901303352,0.0576737906230411,0.384506104297256,0.0,AF
80,AGO,2005,0.238160855,4.00832250353433,2.78701389122618,1.05403611751403,0.0418833346345778,0.344948914267203,0.239220963166098,0.110943377949066,0.031835013042867,0.336532476605587,1.0,AF
81,AGO,2005,0.226149882,4.2135589584304,2.89442776885334,1.17380685009158,0.0417911234524108,0.35000750431178,0.387458610426421,0.16644617331534,0.0616088737948157,0.380115343128909,0.0,AF
82,AGO,2006,0.237734644,4.00975555570371,2.7913605116474,1.05471583785176,0.0436023120078227,0.345036541395483,0.245581742031262,0.115990092660554,0.0341176496900984,0.333506998879557,1.0,AF
83,AGO,2006,0.225750509,4.2166458073677,2.89708652797542,1.17803191454682,0.0432464694471178,0.351663998776023,0.394509005058016,0.173524561392646,0.0657922197181181,0.37551876596267,0.0,AF
84,AGO,2007,0.237230128,4.01093692380178,2.79522408426405,1.05563058348429,0.0454210446932025,0.344856536241087,0.252314436727562,0.121177639018328,0.0365577799274297,0.330643056221553,1.0,AF
85,AGO,2007,0.225174161,4.21937700018118,2.89910668938464,1.18227587449327,0.0447613874304593,0.353346039205449,0.402338756663739,0.180572636496956,0.070112148368332,0.370824614733616,0.0,AF
86,AGO,2008,0.236667836,4.01160539534859,2.79830520581536,1.05675628936674,0.047270304647667,0.344308545469438,0.259500007938296,0.12655852402871,0.039165375467925,0.327923601658339,1.0,AF
87,AGO,2008,0.224421318,4.2214731715434,2.9001710507075,1.1866196687173,0.0462752980831692,0.354962942280007,0.411032918875326,0.187556660038774,0.0745574198543546,0.366112867796363,0.0,AF
88,AGO,2009,0.235907865,4.01185611605835,2.80066554853884,1.05799840086197,0.0490316565693638,0.343308074130129,0.267178189257841,0.1321404224621,0.0419924066454226,0.325258070008951,1.0,AF
89,AGO,2009,0.223498568,4.22285620978188,2.90023958167469,1.19105044253875,0.0477184302509411,0.35640754728705,0.42052639297865,0.194471700178934,0.0791707700135719,0.361365846873893,0.0,AF
90,AGO,2010,0.235064568,4.01160930218922,2.80230022928543,1.05935570391898,0.0507292156457606,0.341815673447826,0.275347698442881,0.137972624590914,0.0450917055589337,0.322679259968167,1.0,AF
91,AGO,2010,0.222486178,4.22349135861921,2.89928570758065,1.19551139791503,0.0491252113693823,0.357606323746748,0.430779302275376,0.201396889444244,0.0839882197621654,0.356573813416663,0.0,AF
92,AGO,2011,0.234165432,4.01074744234196,2.80300690835948,1.06084891490942,0.052390146484763,0.33977811120087,0.283814057610268,0.143962145882549,0.0484454387874975,0.320223885747946,1.0,AF
93,AGO,2011,0.221415054,4.22375419793231,2.89766907576683,1.20012904063165,0.0505151887181166,0.358376008746059,0.44147986347672,0.20811959733845,0.0890666054167825,0.351747060079512,0.0,AF
94,AGO,2012,0.233221238,4.00922966837919,2.80273803605517,1.06241709476161,0.0540948198595898,0.337398766646802,0.292643813147694,0.150162632464545,0.0520949195830777,0.317897499203579,1.0,AF
95,AGO,2012,0.220278505,4.22363590542923,2.89552531301285,1.20491987953768,0.051952301251141,0.358996228195968,0.452431315152694,0.214773128294355,0.0943823462894504,0.346987607360789,0.0,AF
96,AGO,2013,0.232232619,4.00723129344438,2.80167200325351,1.06412103156174,0.0558149022807983,0.334809877491748,0.301755404503265,0.156599247734234,0.0560238062812637,0.315751171359978,1.0,AF
97,AGO,2013,0.219032207,4.22302653024852,2.89264866649081,1.20987712902037,0.053402507457334,0.359527294600185,0.463620478708754,0.22124655798217,0.0999259523223725,0.342382918035389,0.0,AF
98,AGO,2014,0.231180027,4.00461381255094,2.79964453467163,1.06581252223956,0.0575570907049825,0.332118213994242,0.311173370289387,0.163251562285837,0.06016587045389,0.313766533539659,1.0,AF
99,AGO,2014,0.217676885,4.22185508586654,2.8889149720692,1.21485669095704,0.0548788771321567,0.36012630135011,0.474963905917472,0.227623390176791,0.105664134221743,0.337943774692729,0.0,AF
100,ALB,1990,0.290777118,5.18377518787643,3.89516505781974,1.33097675387404,0.0390712470785568,0.416155538374341,0.16550676704867,0.0789279986073236,0.0131117647901799,0.261823770934752,1.0,EU
101,ALB,1990,0.247876455,5.18227158112247,3.74324453890378,1.4187041994366,0.0481231415268177,0.437351809962283,0.329196686251878,0.19331998602292,0.0251898908185203,0.299130703108924,0.0,EU
102,ALB,1991,0.29258066,5.17313009543804,3.89219955801968,1.32650198585456,0.0401650364293922,0.415491531010498,0.169200829080068,0.0816599323393,0.0134910204370373,0.25453731620484,1.0,EU
103,ALB,1991,0.248923078,5.17255880067315,3.73796193222756,1.41746662196927,0.0486732229581009,0.43009100600398,0.337418073522444,0.200836267162072,0.0255684162921062,0.290224374955148,0.0,EU
104,ALB,1992,0.295152194,5.16176530664992,3.88799099874631,1.32218013602588,0.0414537304134881,0.415306339486937,0.173350942791114,0.084775442114946,0.0140122848829866,0.247513571943643,1.0,EU
105,ALB,1992,0.250604552,5.1622214972542,3.73152457518566,1.4164550318541,0.0493687199161495,0.423342304469964,0.346169075772092,0.209069236117117,0.0262484274151283,0.281456054592232,0.0,EU
106,ALB,1993,0.29840414,5.14985755491137,3.88272963575229,1.31796658209358,0.042958648867794,0.415673353071526,0.177982788895347,0.0883224167973776,0.0147118183989339,0.240717041641671,1.0,EU
107,ALB,1993,0.252806661,5.15134952330161,3.72405526976835,1.41583586494454,0.0502665201023363,0.417217886761096,0.35549169198099,0.218178553376123,0.0272186332929397,0.272821175551062,0.0,EU
108,ALB,1994,0.302183854,5.13721655224432,3.87611895167354,1.31400471347617,0.0446142625410913,0.416687095211737,0.183195517135435,0.0923893150920648,0.0155995893561002,0.234176214445346,1.0,EU
109,ALB,1994,0.25527318,5.1399029028664,3.71545657783007,1.41563090569691,0.0512909681236604,0.41200982984852,0.365393406131677,0.228204605350404,0.0285484963120483,0.26435207395457,0.0,EU
